DATAFLOW,MEASURE,DATA_ITEM,EXP_IMP,TSEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:BOP_GOODS(1.0.0),2,1000,EXP,10,Q,2025-Q1,126672,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1000,EXP,10,Q,2025-Q2,137135,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1000,EXP,10,Q,2025-Q3,137299,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1000,EXP,10,Q,2025-Q4,144113,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1988-Q1,1913,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1988-Q2,1977,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1988-Q3,2011,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1988-Q4,2190,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1989-Q1,2105,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1989-Q2,2210,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1989-Q3,2247,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1989-Q4,2173,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1990-Q1,2292,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1990-Q2,2552,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1990-Q3,2476,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1990-Q4,2602,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1991-Q1,2372,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1991-Q2,2689,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1991-Q3,2794,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1991-Q4,2807,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1992-Q1,2694,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1992-Q2,2963,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1992-Q3,2991,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1992-Q4,2983,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1993-Q1,2962,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1993-Q2,3197,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1993-Q3,3099,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1993-Q4,3426,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1994-Q1,3220,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1994-Q2,3634,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1994-Q3,3173,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1994-Q4,3216,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1995-Q1,3171,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1995-Q2,3222,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1995-Q3,3533,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1995-Q4,3447,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1996-Q1,3413,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1996-Q2,3607,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1996-Q3,3738,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1996-Q4,3530,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1997-Q1,3476,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1997-Q2,3533,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1997-Q3,3505,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1997-Q4,3773,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1998-Q1,3652,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1998-Q2,3922,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1998-Q3,4015,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1998-Q4,3838,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1999-Q1,4021,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1999-Q2,4425,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1999-Q3,4260,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,1999-Q4,4418,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2000-Q1,4392,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2000-Q2,4668,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2000-Q3,4217,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2000-Q4,4569,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2001-Q1,4256,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2001-Q2,4640,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2001-Q3,4721,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2001-Q4,4639,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2002-Q1,4724,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2002-Q2,4443,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2002-Q3,4475,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2002-Q4,4652,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2003-Q1,3978,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2003-Q2,4041,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2003-Q3,3615,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2003-Q4,3891,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2004-Q1,3488,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2004-Q2,3762,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2004-Q3,3442,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2004-Q4,3543,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2005-Q1,3418,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2005-Q2,3579,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2005-Q3,3561,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2005-Q4,4015,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2006-Q1,3707,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2006-Q2,3848,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2006-Q3,3329,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2006-Q4,3468,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2007-Q1,3462,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2007-Q2,3362,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2007-Q3,3537,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2007-Q4,3652,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2008-Q1,3485,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2008-Q2,3861,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2008-Q3,4037,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2008-Q4,4062,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2009-Q1,3742,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2009-Q2,4285,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2009-Q3,3719,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2009-Q4,3946,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2010-Q1,3410,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2010-Q2,4125,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2010-Q3,4187,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2010-Q4,4289,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2011-Q1,4129,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2011-Q2,4381,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2011-Q3,4448,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2011-Q4,4555,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2012-Q1,4204,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2012-Q2,4615,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2012-Q3,4150,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2012-Q4,4150,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2013-Q1,4045,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2013-Q2,4794,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2013-Q3,4385,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2013-Q4,4383,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2014-Q1,4267,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2014-Q2,4512,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2014-Q3,3766,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2014-Q4,4589,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2015-Q1,3679,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2015-Q2,3613,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2015-Q3,4350,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2015-Q4,4848,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2016-Q1,4136,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2016-Q2,4005,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2016-Q3,3800,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2016-Q4,3998,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2017-Q1,3384,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2017-Q2,4375,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2017-Q3,3816,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2017-Q4,3627,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2018-Q1,3449,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2018-Q2,3619,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2018-Q3,4306,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2018-Q4,4795,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2019-Q1,4179,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2019-Q2,4782,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2019-Q3,3763,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2019-Q4,3936,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2020-Q1,3767,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2020-Q2,3930,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2020-Q3,3727,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2020-Q4,3676,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2021-Q1,3622,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2021-Q2,3772,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2021-Q3,3305,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2021-Q4,2859,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2022-Q1,2881,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2022-Q2,3499,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2022-Q3,3309,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2022-Q4,3822,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2023-Q1,3425,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2023-Q2,3845,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2023-Q3,3772,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2023-Q4,3910,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2024-Q1,3851,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2024-Q2,3859,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2024-Q3,4223,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2024-Q4,4083,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2025-Q1,3948,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2025-Q2,4837,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2025-Q3,4170,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1550,EXP,10,Q,2025-Q4,4188,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1988-Q1,6035,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1988-Q2,4996,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1988-Q3,4483,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1988-Q4,6040,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1989-Q1,5275,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1989-Q2,5855,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1989-Q3,4855,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1989-Q4,5153,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1990-Q1,5270,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1990-Q2,4957,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1990-Q3,4824,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1990-Q4,5096,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1991-Q1,5283,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1991-Q2,6728,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1991-Q3,5898,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1991-Q4,6727,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1992-Q1,5783,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1992-Q2,6487,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1992-Q3,5976,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1992-Q4,6894,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1993-Q1,6199,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1993-Q2,6890,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1993-Q3,6056,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1993-Q4,7160,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1994-Q1,7268,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1994-Q2,7436,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1994-Q3,6657,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1994-Q4,7065,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1995-Q1,5935,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1995-Q2,6199,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1995-Q3,5976,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1995-Q4,6865,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1996-Q1,7307,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1996-Q2,7774,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1996-Q3,6822,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1996-Q4,7925,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1997-Q1,8747,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1997-Q2,9026,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1997-Q3,8096,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1997-Q4,8663,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1998-Q1,7633,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1998-Q2,8160,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1998-Q3,8107,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1998-Q4,8868,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1999-Q1,8607,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1999-Q2,8865,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1999-Q3,9026,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,1999-Q4,9644,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2000-Q1,9509,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2000-Q2,9787,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2000-Q3,9977,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2000-Q4,10418,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2001-Q1,9508,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2001-Q2,10484,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2001-Q3,10135,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2001-Q4,9794,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2002-Q1,9198,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2002-Q2,10312,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2002-Q3,9789,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2002-Q4,9649,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2003-Q1,7829,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2003-Q2,7652,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2003-Q3,7684,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2003-Q4,8688,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2004-Q1,9261,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2004-Q2,10575,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2004-Q3,10143,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2004-Q4,9798,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2005-Q1,8699,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2005-Q2,9554,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2005-Q3,9224,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2005-Q4,9407,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2006-Q1,9211,AUD,6,,
ABS:BOP_GOODS(1.0.0),2,1100,EXP,10,Q,2006-Q2,9765,AUD,6,,
